Date,index,Open,High,Low,Close,Volume,Bid1_Price,Bid1_Quantity,Ask1_Price,Ask1_Quantity,Bid2_Price,Bid2_Quantity,Ask2_Price,Ask2_Quantity,Bid3_Price,Bid3_Quantity,Ask3_Price,Ask3_Quantity,Bid4_Price,Bid4_Quantity,Ask4_Price,Ask4_Quantity,Bid5_Price,Bid5_Quantity,Ask5_Price,Ask5_Quantity
2023-06-01 08:41:00,0,26841.84,26872.25,26841.83,26857.08,65.65649,26857.08000000,3.27025000,26857.09000000,4.74186000,26857.06000000,0.00839000,26857.11000000,0.01812000,26857.04000000,1.15792000,26857.23000000,0.27740000,26857.03000000,1.29848000,26857.25000000,0.14982000,26857.02000000,0.32432000,26857.49000000,0.00065000
2023-06-01 08:42:00,0,26860.67,26864.4,26860.67,26864.39,9.08371,26864.39000000,1.98443000,26864.40000000,8.14750000,26864.36000000,0.21953000,26864.41000000,0.00422000,26864.28000000,0.37229000,26864.44000000,0.03721000,26864.15000000,0.28426000,26864.46000000,0.52224000,26864.14000000,0.32473000,26864.48000000,0.32791000
2023-06-01 08:43:00,0,26860.68,26863.55,26860.68,26863.55,6.72279,26863.54000000,7.88613000,26863.55000000,4.82029000,26863.44000000,0.06353000,26863.56000000,0.29342000,26862.94000000,0.00995000,26863.58000000,0.00072000,26862.93000000,0.00065000,26863.61000000,0.00065000,26862.88000000,0.00072000,26863.66000000,1.49815000
2023-06-01 08:44:00,0,26863.54,26868.82,26863.54,26868.81,16.19778,26868.81000000,4.02590000,26868.82000000,4.81972000,26868.80000000,0.34717000,26868.83000000,1.44769000,26868.79000000,0.03019000,26868.84000000,0.05278000,26868.78000000,0.35910000,26868.85000000,0.09302000,26868.65000000,0.92403000,26868.87000000,0.32780000
2023-06-01 08:45:00,0,26866.82,26874.59,26866.82,26874.59,16.11881,26874.58000000,10.39076000,26874.59000000,4.51064000,26874.57000000,0.22253000,26874.61000000,0.00951000,26874.56000000,0.10275000,26874.63000000,0.00952000,26874.54000000,0.10860000,26874.65000000,0.31186000,26874.53000000,0.00690000,26874.78000000,0.00144000
2023-06-01 08:46:00,0,26874.74,26877.2,26874.74,26877.2,24.80765,26877.19000000,3.45295000,26877.20000000,4.88882000,26877.18000000,0.27732000,26877.21000000,0.00065000,26877.16000000,0.00372000,26877.22000000,0.01362000,26877.10000000,0.01251000,26877.23000000,0.00072000,26877.04000000,0.08657000,26877.24000000,1.16234000
2023-06-01 08:47:00,0,26877.2,26877.2,26874.79,26874.99,9.97094,26874.99000000,11.84657000,26875.00000000,9.11010000,26874.97000000,0.04233000,26875.15000000,0.00665000,26874.83000000,0.81000000,26875.17000000,0.00065000,26874.81000000,0.10000000,26875.23000000,0.04764000,26874.80000000,0.48372000,26875.32000000,0.00540000
2023-06-01 08:48:00,0,26875.0,26875.0,26874.99,26875.0,8.80803,26874.99000000,6.08359000,26875.00000000,8.12524000,26874.98000000,0.00915000,26875.07000000,1.66947000,26874.95000000,0.00111000,26875.08000000,0.30323000,26874.84000000,0.02024000,26875.09000000,0.35051000,26874.80000000,0.09066000,26875.10000000,0.22557000
2023-06-01 08:49:00,0,26875.0,26878.74,26874.99,26878.74,9.79871,26878.73000000,7.01014000,26878.74000000,1.63813000,26878.47000000,0.07174000,26878.75000000,0.01904000,26878.46000000,0.07800000,26878.82000000,1.36566000,26878.39000000,0.04080000,26878.83000000,0.03816000,26877.93000000,0.00072000,26878.86000000,0.04635000
2023-06-01 08:50:00,0,26878.74,26878.74,26878.73,26878.73,7.90668,26878.73000000,8.35538000,26878.74000000,4.28281000,26878.69000000,0.00516000,26878.75000000,0.03508000,26878.62000000,0.03719000,26878.78000000,0.00058000,26878.59000000,0.15111000,26878.81000000,1.15582000,26878.58000000,0.19438000,26878.82000000,0.34741000
2023-06-01 08:51:00,0,26878.73,26884.29,26878.13,26878.13,28.19445,26878.13000000,1.01752000,26878.14000000,10.06570000,26878.11000000,0.35248000,26878.15000000,0.00822000,26878.10000000,0.00041000,26878.52000000,0.05900000,26878.00000000,0.00197000,26878.57000000,0.00065000,26877.93000000,0.00072000,26878.62000000,0.31392000
2023-06-01 08:52:00,0,26878.13,26878.14,26875.48,26876.17,19.83827,26876.16000000,7.58022000,26876.17000000,0.02505000,26876.15000000,0.51807000,26876.18000000,0.00072000,26876.14000000,0.90347000,26876.19000000,0.00065000,26876.13000000,0.37207000,26876.30000000,0.09300000,26876.06000000,0.99647000,26876.53000000,0.00137000
2023-06-01 08:53:00,0,26876.16,26885.65,26876.16,26882.61,12.0495,26882.61000000,2.54009000,26882.62000000,11.22805000,26882.57000000,0.40048000,26882.66000000,0.00708000,26882.53000000,0.19826000,26882.93000000,0.56727000,26882.52000000,1.17073000,26883.55000000,1.20000000,26882.51000000,1.39147000,26883.88000000,0.07442000
2023-06-01 08:54:00,0,26882.61,26891.0,26881.07,26888.99,36.83422,26888.98000000,3.03366000,26888.99000000,9.88017000,26888.84000000,0.17431000,26889.00000000,0.00361000,26888.83000000,0.11208000,26889.15000000,0.17272000,26888.78000000,0.00072000,26889.16000000,0.14875000,26888.77000000,0.00065000,26889.45000000,0.00065000
2023-06-01 08:55:00,0,26888.99,26888.99,26885.82,26885.82,11.86343,26885.82000000,1.64711000,26885.83000000,9.26957000,26885.74000000,0.22967000,26885.84000000,0.00468000,26885.72000000,0.64282000,26885.85000000,0.06237000,26885.71000000,0.00065000,26885.87000000,0.06238000,26885.64000000,0.34194000,26886.09000000,2.51621000
2023-06-01 08:56:00,0,26885.83,26906.36,26885.82,26906.35,45.202,26906.35000000,0.22613000,26906.36000000,6.98657000,26906.10000000,0.07939000,26906.38000000,0.01318000,26905.98000000,0.03715000,26906.39000000,0.00113000,26905.93000000,0.00072000,26906.40000000,0.00102000,26905.77000000,0.00065000,26906.45000000,0.00065000
2023-06-01 08:57:00,0,26906.35,26906.36,26892.26,26904.36,26.51472,26904.36000000,7.14794000,26904.37000000,4.17983000,26904.24000000,0.20000000,26904.38000000,1.74425000,26904.20000000,0.44601000,26904.39000000,1.66646000,26904.18000000,0.41085000,26904.40000000,0.00188000,26904.16000000,0.44601000,26904.41000000,0.00065000
2023-06-01 08:59:00,0,26920.99,26921.0,26920.99,26920.99,0.01893,26920.99000000,2.82889000,26921.00000000,6.43398000,26920.95000000,0.00390000,26921.03000000,0.27678000,26920.82000000,1.22438000,26921.04000000,0.41460000,26920.80000000,0.00046000,26921.05000000,0.00040000,26920.69000000,0.30796000,26921.07000000,0.01300000
2023-06-01 09:00:00,0,26912.54,26912.54,26912.53,26912.53,0.11947,26912.53000000,11.70308000,26912.54000000,14.54533000,26912.45000000,0.00634000,26912.55000000,0.71766000,26912.41000000,0.57748000,26912.56000000,0.15000000,26912.40000000,1.43856000,26912.58000000,0.01068000,26912.32000000,0.35024000,26912.59000000,1.00002000
2023-06-01 09:01:00,0,26911.19,26911.2,26911.19,26911.19,0.10893,26911.19000000,3.00085000,26911.20000000,17.01017000,26911.18000000,0.00072000,26911.22000000,0.08799000,26911.15000000,0.12956000,26911.24000000,0.01619000,26911.10000000,0.20488000,26911.31000000,0.13233000,26910.97000000,1.27353000,26911.38000000,0.09934000
2023-06-01 09:02:00,0,26913.15,26915.73,26913.15,26915.73,7.45163,26913.15000000,4.85547000,26913.16000000,5.84517000,26913.14000000,0.07800000,26913.17000000,0.06520000,26913.08000000,0.05380000,26913.24000000,0.20147000,26913.07000000,0.87348000,26913.28000000,0.00197000,26913.01000000,0.10000000,26913.35000000,0.13925000
2023-06-01 09:03:00,0,26920.74,26920.75,26920.74,26920.74,2.23941,26920.74000000,1.88023000,26920.75000000,9.99125000,26920.73000000,0.00065000,26920.78000000,0.00076000,26920.67000000,0.26740000,26920.80000000,0.07202000,26920.63000000,1.40807000,26920.86000000,0.79055000,26920.61000000,0.25507000,26920.87000000,0.65866000
2023-06-01 09:04:00,0,26923.65,26923.66,26923.65,26923.65,1.21988,26923.65000000,7.30905000,26923.66000000,8.47415000,26923.58000000,0.83556000,26923.69000000,1.37896000,26923.56000000,1.23560000,26923.70000000,0.34087000,26923.52000000,0.03713000,26923.72000000,0.24421000,26923.46000000,0.07800000,26923.73000000,0.00131000
2023-06-01 09:05:00,0,26927.98,26927.99,26927.63,26927.64,3.05402,26927.63000000,2.02735000,26927.64000000,11.93275000,26927.62000000,0.06933000,26927.65000000,0.00915000,26927.58000000,0.48472000,26927.71000000,0.50737000,26927.54000000,1.31043000,26927.75000000,0.40843000,26927.53000000,0.00065000,26927.85000000,0.00663000
2023-06-01 09:06:00,0,26919.94,26919.94,26919.93,26919.93,2.67045,26919.93000000,6.63314000,26919.94000000,13.54647000,26919.92000000,1.04962000,26919.98000000,2.30908000,26919.91000000,0.37156000,26919.99000000,2.43786000,26919.89000000,0.00444000,26920.00000000,1.40919000,26919.81000000,0.24122000,26920.28000000,0.00072000
2023-06-01 09:07:00,0,26919.93,26919.94,26919.93,26919.94,1.53432,26919.93000000,6.33660000,26919.94000000,9.49875000,26919.92000000,0.23616000,26919.95000000,0.28518000,26919.91000000,1.31614000,26919.97000000,0.03802000,26919.78000000,1.60000000,26919.99000000,1.68652000,26919.76000000,0.66079000,26920.00000000,0.41413000
2023-06-01 09:08:00,0,26912.27,26912.28,26906.36,26906.36,8.29362,26906.36000000,5.10568000,26906.37000000,5.51704000,26906.18000000,0.08709000,26906.51000000,0.81000000,26906.17000000,0.14278000,26906.53000000,0.66576000,26905.98000000,0.00119000,26906.54000000,1.05712000,26905.78000000,0.00188000,26906.69000000,0.00651000
2023-06-01 09:09:00,0,26899.98,26899.99,26899.98,26899.98,1.11888,26899.98000000,1.53314000,26899.99000000,12.13470000,26899.97000000,0.03591000,26900.00000000,2.89238000,26899.85000000,1.42090000,26900.01000000,1.65004000,26899.84000000,0.05514000,26900.09000000,0.01867000,26899.83000000,1.77389000,26900.21000000,0.54013000
2023-06-01 09:10:00,0,26916.74,26916.74,26916.73,26916.73,1.40279,26916.73000000,4.59019000,26916.74000000,10.40913000,26916.34000000,0.31224000,26916.78000000,0.02016000,26916.32000000,0.00677000,26916.79000000,0.08380000,26916.31000000,0.09286000,26916.82000000,0.00188000,26916.06000000,0.00742000,26916.94000000,0.00100000
2023-06-01 09:11:00,0,26923.54,26923.54,26923.53,26923.53,0.42286,26923.53000000,9.80691000,26923.54000000,5.73065000,26923.42000000,0.37136000,26923.58000000,0.36674000,26922.90000000,0.05800000,26923.63000000,0.35127000,26922.89000000,0.02000000,26923.70000000,0.03713000,26922.87000000,0.14857000,26923.72000000,0.35637000
2023-06-01 09:12:00,0,26929.69,26929.7,26929.69,26929.7,6.3094,26929.69000000,2.33329000,26929.70000000,8.05875000,26929.67000000,0.31644000,26929.71000000,0.19898000,26929.66000000,0.00553000,26929.72000000,0.09281000,26929.65000000,0.01424000,26929.73000000,0.00504000,26929.57000000,0.89618000,26929.91000000,0.00520000
2023-06-01 09:13:00,0,26929.7,26929.7,26929.69,26929.7,1.26988,26929.69000000,4.23115000,26929.70000000,7.42992000,26929.68000000,1.27665000,26929.72000000,0.01189000,26929.67000000,0.31644000,26929.73000000,0.00504000,26929.66000000,0.13297000,26929.86000000,0.21659000,26929.65000000,0.01424000,26929.88000000,0.09281000
2023-06-01 09:14:00,0,26939.36,26939.37,26936.24,26936.24,7.35417,26936.24000000,0.82611000,26936.25000000,5.18959000,26936.22000000,0.01829000,26936.27000000,0.81000000,26936.14000000,0.00188000,26936.29000000,1.23336000,26936.08000000,0.42673000,26936.30000000,3.67481000,26936.07000000,0.07227000,26936.31000000,1.00009000
2023-06-01 09:15:00,0,26934.4,26934.41,26933.01,26933.02,0.37537,26933.01000000,0.23964000,26933.02000000,17.00806000,26933.00000000,0.20000000,26933.06000000,1.92831000,26932.97000000,0.00065000,26933.39000000,1.04268000,26932.96000000,0.00361000,26933.46000000,0.06314000,26932.88000000,0.00072000,26933.58000000,0.00072000
2023-06-01 09:16:00,0,26920.68,26920.69,26920.68,26920.68,0.87531,26920.68000000,1.36608000,26920.69000000,11.15428000,26920.66000000,0.08116000,26920.71000000,1.39319000,26920.64000000,0.08117000,26920.72000000,3.86535000,26920.63000000,0.00072000,26920.73000000,1.00171000,26920.55000000,0.64240000,26920.94000000,0.09285000
2023-06-01 09:17:00,0,26924.24,26932.0,26924.24,26932.0,5.44026,26931.99000000,6.39868000,26932.00000000,5.80817000,26931.97000000,0.40973000,26932.02000000,0.30493000,26931.95000000,0.01579000,26932.06000000,0.55749000,26931.84000000,0.02923000,26932.12000000,1.39574000,26931.73000000,0.24408000,26932.18000000,0.01584000
2023-06-01 09:18:00,0,26932.0,26932.0,26931.99,26931.99,0.88224,26931.99000000,4.67354000,26932.00000000,5.95451000,26931.97000000,0.40000000,26932.02000000,0.30493000,26931.95000000,0.00370000,26932.06000000,0.30361000,26931.75000000,0.00369000,26932.12000000,1.39574000,26931.69000000,0.00668000,26932.18000000,0.01584000
2023-06-01 09:19:00,0,26938.09,26942.47,26938.09,26942.47,5.44851,26942.46000000,12.21495000,26942.47000000,3.00561000,26942.44000000,0.44274000,26942.48000000,0.00320000,26942.11000000,0.10000000,26942.49000000,0.00130000,26941.61000000,0.07800000,26942.53000000,0.33188000,26941.60000000,0.18861000,26942.54000000,0.35616000
2023-06-01 09:20:00,0,26944.82,26944.82,26944.81,26944.81,1.78181,26944.81000000,7.01230000,26944.82000000,7.64314000,26944.80000000,0.26478000,26944.83000000,0.01373000,26944.79000000,0.40000000,26944.84000000,0.07781000,26944.78000000,0.10000000,26944.87000000,0.00065000,26944.77000000,0.00802000,26944.95000000,0.00111000
2023-06-01 09:21:00,0,26929.3,26929.31,26929.3,26929.3,1.57055,26929.30000000,2.66486000,26929.31000000,13.40073000,26929.28000000,0.06349000,26929.32000000,0.50037000,26929.27000000,1.02285000,26929.33000000,0.80000000,26929.24000000,0.05639000,26929.35000000,0.00196000,26929.23000000,0.00065000,26929.73000000,0.00072000
2023-06-01 09:22:00,0,26924.97,26924.98,26924.97,26924.98,0.48061,26924.97000000,6.59685000,26924.98000000,6.33521000,26924.96000000,0.16013000,26925.00000000,1.64220000,26924.95000000,0.80000000,26925.01000000,0.62084000,26924.93000000,0.00557000,26925.02000000,0.20862000,26924.57000000,0.09283000,26925.06000000,0.26863000
2023-06-01 09:23:00,0,26931.83,26931.84,26927.53,26927.54,7.44523,26927.53000000,5.01859000,26927.54000000,3.40298000,26927.51000000,0.95949000,26928.82000000,0.00688000,26927.49000000,1.01205000,26928.89000000,0.00065000,26927.46000000,0.20000000,26929.03000000,0.00072000,26927.39000000,0.05000000,26929.23000000,0.00065000
2023-06-01 09:24:00,0,26920.68,26920.69,26920.68,26920.69,2.1335,26920.68000000,4.75717000,26920.69000000,11.08153000,26920.67000000,0.02668000,26920.71000000,0.00867000,26920.63000000,0.00216000,26920.73000000,0.00058000,26920.54000000,0.37139000,26920.87000000,0.45766000,26920.48000000,0.00044000,26920.95000000,0.14858000
2023-06-01 09:25:00,0,26916.91,26916.92,26912.03,26912.03,3.8937,26912.03000000,4.36488000,26912.04000000,6.95762000,26912.02000000,0.02000000,26912.05000000,1.66895000,26911.98000000,0.00119000,26912.06000000,0.68697000,26911.97000000,0.55866000,26912.08000000,1.69260000,26911.96000000,0.47151000,26912.22000000,0.61276000
2023-06-01 09:26:00,0,26924.99,26925.0,26924.99,26925.0,0.41283,26924.99000000,5.45406000,26925.00000000,4.76686000,26924.92000000,0.75361000,26925.04000000,0.26905000,26924.91000000,1.00651000,26925.10000000,1.54017000,26924.83000000,0.00697000,26925.11000000,1.53658000,26924.80000000,0.03731000,26925.13000000,0.03713000
2023-06-01 09:27:00,0,26915.54,26916.95,26915.54,26916.95,5.72939,26916.94000000,4.54127000,26916.95000000,5.22297000,26916.88000000,0.13000000,26916.97000000,0.00655000,26916.75000000,0.17569000,26917.01000000,0.03714000,26916.62000000,0.03210000,26917.02000000,1.38572000,26916.37000000,0.37144000,26917.04000000,1.50269000
2023-06-01 09:28:00,0,26924.84,26925.73,26924.84,26925.73,2.78212,26925.72000000,6.97088000,26925.73000000,7.76902000,26925.51000000,1.23421000,26925.74000000,0.00045000,26925.50000000,0.92830000,26925.80000000,0.98426000,26925.44000000,0.07429000,26925.81000000,0.29788000,26925.41000000,0.07429000,26925.83000000,0.33078000
2023-06-01 09:29:00,0,26921.58,26930.0,26921.47,26930.0,11.53369,26929.99000000,3.32561000,26930.00000000,8.27517000,26929.65000000,0.07800000,26930.04000000,0.20002000,26929.59000000,0.04540000,26930.08000000,0.00576000,26929.58000000,0.09281000,26930.24000000,0.04748000,26929.25000000,0.03863000,26930.25000000,0.00585000
2023-06-01 09:30:00,0,26936.97,26936.97,26936.96,26936.96,3.45543,26936.96000000,4.92742000,26936.97000000,9.58681000,26936.94000000,0.04337000,26936.98000000,1.63450000,26936.92000000,0.04338000,26936.99000000,0.01298000,26936.89000000,0.50106000,26937.01000000,0.01299000,26936.72000000,0.07800000,26937.05000000,0.00065000
2023-06-01 09:31:00,0,26935.76,26935.77,26935.53,26935.54,1.5069,26935.53000000,0.29796000,26935.54000000,6.52242000,26935.52000000,0.04246000,26935.55000000,0.81000000,26935.35000000,0.00065000,26935.59000000,2.49279000,26935.33000000,0.00072000,26935.69000000,0.00038000,26935.23000000,0.00041000,26935.70000000,0.00742000
2023-06-01 09:32:00,0,26935.54,26936.0,26935.53,26935.99,5.6301,26935.99000000,7.34919000,26936.00000000,4.03711000,26935.98000000,0.06000000,26936.03000000,1.34871000,26935.89000000,0.98379000,26936.04000000,0.30711000,26935.88000000,0.16000000,26936.06000000,1.89636000,26935.77000000,0.03711000,26936.10000000,0.00041000
2023-06-01 09:33:00,0,26936.0,26936.09,26935.99,26936.08,2.87501,26936.08000000,5.38836000,26936.09000000,6.31134000,26936.02000000,0.03711000,26936.10000000,0.00041000,26936.01000000,1.09450000,26936.19000000,1.10338000,26936.00000000,0.32164000,26936.20000000,0.30246000,26935.99000000,0.10948000,26936.32000000,0.74228000
2023-06-01 09:34:00,0,26933.64,26933.64,26930.59,26930.62,2.57037,26930.62000000,7.66531000,26930.63000000,0.50805000,26930.61000000,0.00561000,26930.99000000,0.00038000,26930.59000000,0.01904000,26931.00000000,0.00235000,26930.44000000,0.71089000,26931.13000000,0.00072000,26930.43000000,0.00072000,26931.27000000,0.00065000
2023-06-01 09:35:00,0,26930.63,26930.63,26930.62,26930.62,1.82027,26930.62000000,6.46775000,26930.63000000,5.64101000,26930.61000000,0.04102000,26930.64000000,0.36224000,26930.59000000,0.03036000,26930.71000000,0.25299000,26930.43000000,0.00072000,26930.81000000,0.36406000,26930.36000000,0.00044000,26930.82000000,0.32208000
2023-06-01 09:36:00,0,26930.29,26944.17,26930.28,26944.17,16.1278,26944.16000000,3.42162000,26944.17000000,3.72845000,26944.15000000,0.27489000,26944.19000000,0.00130000,26944.14000000,0.40000000,26944.27000000,1.57958000,26944.12000000,0.00310000,26944.28000000,1.45732000,26943.49000000,0.05800000,26944.29000000,0.30086000
2023-06-01 09:37:00,0,26938.14,26938.14,26936.08,26936.08,4.78282,26936.08000000,5.98787000,26936.09000000,12.63969000,26936.03000000,0.00202000,26936.14000000,0.00250000,26935.99000000,0.32772000,26936.22000000,0.22623000,26935.90000000,0.08055000,26936.30000000,0.03711000,26935.77000000,0.28461000,26936.39000000,0.00694000
2023-06-01 09:38:00,0,26936.08,26936.09,26934.01,26934.01,3.39995,26934.03000000,0.11826000,26934.04000000,8.56237000,26933.99000000,0.00065000,26934.17000000,0.81000000,26933.97000000,0.03245000,26934.20000000,0.58594000,26933.93000000,0.00072000,26934.28000000,0.06002000,26933.82000000,0.58276000,26934.29000000,0.33127000
2023-06-01 09:39:00,0,26932.19,26932.19,26927.87,26927.87,9.0799,26927.87000000,0.00693000,26927.88000000,7.66581000,26927.86000000,0.00188000,26927.89000000,0.01649000,26927.83000000,0.00060000,26927.90000000,2.54917000,26927.77000000,0.03731000,26928.44000000,0.30042000,26927.63000000,0.00216000,26928.45000000,0.00677000
2023-06-01 09:40:00,0,26926.01,26926.01,26918.44,26918.44,11.2131,26918.43000000,0.02249000,26918.44000000,8.38526000,26918.42000000,0.00345000,26918.48000000,0.00268000,26918.35000000,0.00065000,26918.50000000,0.81000000,26918.20000000,0.00188000,26918.54000000,1.46416000,26918.18000000,0.00718000,26918.59000000,1.12000000
2023-06-01 09:41:00,0,26917.67,26923.7,26917.67,26923.7,11.50054,26923.69000000,2.17848000,26923.70000000,10.64287000,26923.68000000,0.50104000,26923.71000000,0.32275000,26923.67000000,0.15000000,26923.72000000,0.00970000,26923.38000000,0.19823000,26923.74000000,0.00865000,26923.29000000,0.02615000,26923.78000000,0.00288000
2023-06-01 09:42:00,0,26923.69,26930.92,26923.69,26930.91,5.63236,26930.91000000,7.33246000,26930.92000000,1.88367000,26930.89000000,0.15000000,26930.93000000,0.00065000,26930.80000000,2.39601000,26930.96000000,0.01176000,26930.79000000,0.88000000,26930.99000000,0.02266000,26930.69000000,0.09035000,26931.08000000,0.50020000
2023-06-01 09:43:00,0,26934.31,26935.23,26934.3,26935.22,5.57904,26935.22000000,13.27120000,26935.23000000,2.49091000,26935.21000000,0.68801000,26935.24000000,0.31414000,26935.20000000,0.15000000,26935.27000000,0.00453000,26935.14000000,0.00645000,26935.29000000,1.27914000,26935.07000000,0.10716000,26935.30000000,0.30389000
2023-06-01 09:44:00,0,26935.22,26935.5,26935.22,26935.5,3.98895,26935.49000000,11.66389000,26935.50000000,7.74651000,26935.29000000,0.49879000,26935.52000000,1.16623000,26935.28000000,0.21639000,26935.54000000,0.00967000,26935.22000000,0.22508000,26935.59000000,0.14889000,26935.20000000,0.15000000,26935.67000000,0.00371000
2023-06-01 09:45:00,0,26935.49,26935.5,26927.18,26927.41,16.57576,26927.40000000,4.64186000,26927.41000000,4.11262000,26927.39000000,5.00037000,26927.42000000,0.07809000,26927.34000000,0.20527000,26927.46000000,0.36626000,26927.29000000,0.02128000,26927.47000000,0.06000000,26927.28000000,0.00864000,26927.50000000,1.03408000
2023-06-01 09:46:00,0,26926.94,26932.45,26926.93,26932.45,9.26493,26932.44000000,8.09955000,26932.45000000,4.32730000,26932.17000000,0.00371000,26932.46000000,0.32373000,26931.97000000,0.09281000,26932.49000000,0.00740000,26931.43000000,0.00632000,26932.51000000,0.21501000,26931.42000000,0.00656000,26932.53000000,0.00288000
2023-06-01 09:47:00,0,26928.29,26928.3,26927.84,26927.85,1.86593,26927.84000000,0.20898000,26927.85000000,13.47689000,26927.78000000,0.36781000,26927.87000000,1.81001000,26927.77000000,0.03710000,26927.88000000,0.04392000,26927.72000000,0.32085000,26927.89000000,0.00145000,26927.63000000,0.00072000,26927.90000000,0.40288000
2023-06-01 09:48:00,0,26928.88,26928.88,26927.0,26927.01,1.78226,26927.00000000,0.29164000,26927.01000000,10.68017000,26926.95000000,0.00659000,26927.09000000,0.81000000,26926.94000000,0.03713000,26927.11000000,0.00041000,26926.93000000,0.00072000,26927.12000000,0.40850000,26926.91000000,0.00658000,26927.20000000,0.00693000
2023-06-01 09:49:00,0,26924.61,26924.61,26924.6,26924.61,2.0178,26924.60000000,5.14452000,26924.61000000,8.57116000,26924.59000000,0.16540000,26924.65000000,0.32124000,26924.58000000,0.00298000,26924.71000000,0.03713000,26924.52000000,0.08250000,26924.75000000,0.00644000,26924.50000000,0.02262000,26924.78000000,0.29586000
2023-06-01 09:50:00,0,26923.7,26923.72,26923.7,26923.71,6.92698,26923.71000000,9.11877000,26923.72000000,1.83202000,26923.70000000,0.65392000,26923.78000000,0.04955000,26923.69000000,0.00430000,26923.80000000,0.03270000,26923.65000000,0.09035000,26923.97000000,0.29423000,26923.63000000,0.00041000,26924.19000000,0.28285000
2023-06-01 09:51:00,0,26923.72,26923.73,26923.71,26923.73,5.9862,26923.72000000,11.36118000,26923.73000000,2.65264000,26923.71000000,2.68620000,26923.74000000,1.19991000,26923.70000000,0.18371000,26923.80000000,0.03270000,26923.69000000,0.00430000,26924.21000000,0.00041000,26923.63000000,0.00041000,26924.31000000,0.33368000
2023-06-01 09:52:00,0,26923.72,26928.65,26923.72,26928.65,15.49459,26928.64000000,5.30300000,26928.65000000,10.39030000,26928.56000000,1.01022000,26928.66000000,0.05000000,26928.55000000,0.03712000,26928.68000000,0.00288000,26928.52000000,0.70215000,26928.75000000,0.00093000,26928.49000000,0.18506000,26928.79000000,0.03712000
2023-06-01 09:53:00,0,26926.9,26926.9,26925.66,26925.66,4.50257,26925.62000000,0.27778000,26925.63000000,11.28082000,26925.59000000,0.38205000,26925.64000000,0.36881000,26925.58000000,0.33581000,26925.67000000,1.36014000,26925.53000000,0.00072000,26925.76000000,2.88159000,26925.49000000,0.16432000,26926.17000000,0.00065000
2023-06-01 09:54:00,0,26921.99,26922.0,26921.99,26922.0,7.00407,26921.99000000,6.08474000,26922.00000000,5.23446000,26921.77000000,0.02697000,26922.01000000,0.17453000,26921.76000000,0.37138000,26922.04000000,0.00065000,26921.75000000,0.00650000,26922.06000000,0.03713000,26921.72000000,0.01856000,26922.10000000,1.18606000
2023-06-01 09:55:00,0,26919.35,26919.35,26910.01,26911.03,12.60437,26911.02000000,4.74097000,26911.03000000,1.27177000,26910.89000000,0.39667000,26911.04000000,0.00693000,26910.88000000,0.09288000,26911.22000000,0.34431000,26910.87000000,0.00650000,26911.85000000,0.13748000,26910.86000000,0.03715000,26912.16000000,1.77347000
2023-06-01 09:56:00,0,26919.36,26919.36,26917.78,26917.79,4.58759,26917.78000000,0.05307000,26917.79000000,13.89156000,26917.77000000,0.00062000,26917.97000000,0.81000000,26917.59000000,0.12896000,26918.01000000,0.03132000,26917.54000000,0.00041000,26918.08000000,0.49157000,26917.51000000,0.12028000,26918.70000000,1.60784000
2023-06-01 09:57:00,0,26917.78,26917.79,26910.83,26910.83,4.55601,26910.83000000,0.14570000,26910.84000000,8.94898000,26910.69000000,0.03815000,26910.86000000,0.15406000,26910.60000000,0.00044000,26910.87000000,1.48399000,26910.56000000,0.00121000,26910.88000000,1.51984000,26910.53000000,0.00065000,26910.89000000,0.06640000
2023-06-01 09:58:00,0,26903.02,26908.63,26901.06,26908.63,14.61298,26908.62000000,8.51750000,26908.63000000,2.72563000,26908.61000000,0.03236000,26908.64000000,0.02211000,26908.60000000,0.01335000,26908.67000000,0.36974000,26908.53000000,0.06678000,26908.71000000,0.31442000,26908.43000000,0.14022000,26908.73000000,0.00432000
2023-06-01 09:59:00,0,26908.63,26908.63,26907.35,26908.62,12.49698,26908.62000000,8.75600000,26908.63000000,4.09226000,26908.61000000,0.88631000,26908.64000000,0.11965000,26908.59000000,0.07800000,26908.66000000,0.65452000,26908.00000000,0.06465000,26908.70000000,0.32409000,26907.77000000,0.00371000,26908.73000000,0.00432000
2023-06-01 10:00:00,0,26908.63,26908.63,26908.6,26908.6,5.28163,26908.60000000,1.81220000,26908.61000000,12.38585000,26908.49000000,1.27865000,26908.62000000,0.10203000,26908.48000000,0.26870000,26908.63000000,0.33588000,26908.44000000,0.03715000,26908.64000000,0.14991000,26908.42000000,1.41931000,26908.65000000,0.13750000
2023-06-01 10:01:00,0,26908.6,26910.84,26908.6,26910.84,10.2128,26910.83000000,2.10790000,26910.84000000,5.24576000,26910.82000000,0.17464000,26910.86000000,0.26316000,26910.60000000,0.27997000,26910.87000000,1.29172000,26910.59000000,0.37895000,26911.01000000,1.43300000,26910.48000000,0.00072000,26911.03000000,0.74700000
2023-06-01 10:02:00,0,26910.83,26910.84,26910.44,26910.44,7.56608,26910.44000000,0.76882000,26910.45000000,8.30209000,26910.41000000,0.09288000,26910.49000000,0.00055000,26910.27000000,0.05800000,26910.56000000,0.81000000,26910.19000000,0.00065000,26910.58000000,0.09288000,26910.13000000,0.00072000,26910.59000000,0.02345000
